1633046400000,2999.45,2999.52,2995.88,2997.50,2621.228,1633046459999,7856326.17625,1794,1874.807,5618984.86494,0
1633046460000,2997.22,3004.70,2997.21,3004.69,3280.587,1633046519999,9843480.76976,2891,2382.872,7149818.61044,0
1633046520000,3004.69,3014.80,2999.21,3014.80,4450.328,1633046579999,13383535.08378,4538,2768.708,8329371.75885,0
1633046580000,3014.80,3019.42,3010.12,3018.76,4293.900,1633046639999,12946125.36123,4832,2256.913,6805386.62698,0
1633046640000,3018.89,3026.26,3015.28,3023.24,4440.430,1633046699999,13416974.43187,5296,3016.960,9116674.58314,0
1633046700000,3023.73,3026.08,3022.16,3022.71,2760.417,1633046759999,8348171.29534,2391,1474.257,4458719.00501,0
1633046760000,3022.70,3022.71,3014.59,3014.71,3648.400,1633046819999,11011415.44450,2769,1048.047,3162633.51297,0
1633046820000,3014.93,3016.00,3006.29,3007.57,1796.631,1633046879999,5411601.08871,2598,481.287,1450084.42892,0
1633046880000,3007.33,3007.84,2997.66,3000.95,2449.647,1633046939999,7355551.68378,3657,883.102,2651372.55621,0
1633046940000,3000.95,3007.52,3000.11,3006.65,1807.930,1633046999999,5430806.97516,2115,979.836,2943711.99807,0
1633047000000,3006.64,3006.65,2997.83,2999.66,1480.051,1633047059999,4440645.10080,2083,586.153,1758504.80655,0
1633047060000,2999.65,3000.24,2997.85,2998.83,613.345,1633047119999,1839413.89619,1056,308.829,926248.45963,0
1633047120000,2998.83,3006.39,2997.34,3006.39,1185.822,1633047179999,3558064.29510,1527,709.584,2129626.76364,0
1633047180000,3006.40,3016.00,3006.39,3012.80,2217.823,1633047239999,6679834.25549,3498,1299.973,3914843.91765,0
1633047240000,3012.81,3014.16,3008.53,3011.48,907.148,1633047299999,2731811.74480,1525,326.331,982780.97833,0
1633047300000,3011.48,3011.80,3005.60,3007.00,1133.836,1633047359999,3411215.75219,1659,381.385,1147314.48041,0
1633047360000,3007.05,3009.66,3006.14,3007.99,927.472,1633047419999,2789285.70434,1212,330.805,994826.50538,0
1633047420000,3008.00,3014.27,3007.99,3013.63,1100.300,1633047479999,3312663.53889,1325,412.984,1243595.74538,0
1633047480000,3013.64,3014.09,3011.31,3013.00,383.693,1633047539999,1155982.41807,904,151.064,455131.30977,0
1633047540000,3013.01,3015.50,3012.59,3012.75,673.518,1633047599999,2030136.42995,1138,368.557,1111010.29380,0
1633047600000,3012.75,3019.51,3012.36,3016.74,1673.580,1633047659999,5049098.55122,2127,1110.993,3351419.26505,0
1633047660000,3016.74,3018.30,3014.48,3015.05,773.101,1633047719999,2331887.86090,1282,413.057,1245984.97661,0
1633047720000,3015.06,3015.35,3010.09,3011.80,1340.836,1633047779999,4038661.64467,1542,354.967,1069222.25305,0
1633047780000,3011.81,3017.60,3011.66,3016.85,864.840,1633047839999,2607110.79088,1181,685.892,2067577.93810,0
1633047840000,3016.72,3019.87,3014.96,3018.63,506.522,1633047899999,1528608.71654,1175,324.395,979106.44966,0
1633047900000,3018.63,3021.91,3018.00,3021.03,1085.505,1633047959999,3278130.77451,1995,775.088,2340900.82261,0
1633047960000,3021.04,3022.22,3016.41,3016.41,1160.638,1633048019999,3505276.89465,1579,594.890,1797123.36279,0
1633048020000,3016.40,3019.51,3015.00,3017.49,549.338,1633048079999,1657752.46949,1250,302.153,911870.69718,0
1633048080000,3017.48,3022.40,3016.73,3021.77,364.796,1633048139999,1101529.79948,1056,253.104,764303.97645,0
1633048140000,3021.69,3023.91,3020.39,3022.95,985.634,1633048199999,2979000.35173,1623,701.057,2118937.14306,0
1633048200000,3022.95,3029.50,3022.56,3028.10,3344.276,1633048259999,10121610.86442,4195,2033.284,6154128.50854,0
1633048260000,3028.11,3028.95,3024.00,3025.48,869.236,1633048319999,2630789.46672,1678,349.821,1058848.97556,0
1633048320000,3025.48,3025.53,3021.37,3021.81,1201.959,1633048379999,3633771.96065,1496,274.894,831165.02072,0
1633048380000,3021.81,3031.23,3020.55,3031.18,3199.152,1633048439999,9686507.34997,3458,2115.600,6405781.15014,0
1633048440000,3031.17,3034.67,3028.49,3029.90,2853.699,1633048499999,8651561.66876,3969,1728.298,5240049.61962,0
1633048500000,3029.90,3031.05,3026.00,3030.75,1883.421,1633048559999,5703971.18642,2359,954.210,2890138.74808,0
1633048560000,3030.76,3039.39,3030.55,3036.62,4077.527,1633048619999,12380411.99334,4864,2868.867,8710697.55876,0
1633048620000,3036.54,3040.54,3030.15,3030.36,2535.603,1633048679999,7698368.71774,3759,1288.915,3914406.36270,0
1633048680000,3030.36,3030.61,3025.01,3028.30,1693.632,1633048739999,5127412.81650,2793,670.252,2029199.59232,0
1633048740000,3028.29,3033.99,3028.29,3030.26,924.529,1633048799999,2802561.39569,1656,560.000,1697728.75962,0
1633048800000,3030.39,3035.00,3030.27,3032.35,1041.400,1633048859999,3158333.60876,1606,784.278,2378594.07483,0
1633048860000,3032.35,3033.09,3030.36,3030.82,829.151,1633048919999,2513665.99612,1460,175.700,532717.99851,0
1633048920000,3030.81,3030.82,3024.70,3026.87,1417.404,1633048979999,4290528.68167,2209,407.787,1234472.01238,0
1633048980000,3026.87,3028.49,3024.11,3024.95,1179.308,1633049039999,3568319.32453,1667,516.390,1562633.28703,0
1633049040000,3024.95,3032.75,3024.95,3029.37,1700.180,1633049099999,5151883.78183,2086,930.981,2820902.65056,0
1633049100000,3029.11,3029.68,3023.38,3023.79,1115.234,1633049159999,3374741.45312,1895,407.382,1232755.30954,0
1633049160000,3023.78,3024.45,3022.04,3022.36,1339.492,1633049219999,4049470.58117,1568,363.629,1099412.18559,0
1633049220000,3022.49,3025.50,3016.52,3020.70,2947.236,1633049279999,8898462.38733,3466,741.538,2239292.95717,0
1633049280000,3020.66,3021.54,3015.91,3016.81,1666.410,1633049339999,5029593.52400,2055,812.798,2453449.51515,0
1633049340000,3016.80,3020.21,3014.80,3020.02,1970.143,1633049399999,5943481.03266,2020,546.941,1650490.83368,0
1633049400000,3020.22,3020.39,3015.37,3017.32,576.139,1633049459999,1738461.54547,1319,264.305,797511.52481,0
1633049460000,3017.32,3021.36,3016.92,3020.67,623.489,1633049519999,1882467.34905,1374,322.363,973307.87692,0
1633049520000,3020.66,3020.89,3017.00,3019.04,494.404,1633049579999,1492298.08029,1242,214.151,646396.05870,0
1633049580000,3018.80,3020.00,3016.15,3017.48,786.130,1633049639999,2372232.37366,1256,217.215,655677.61300,0
1633049640000,3017.49,3017.59,3014.96,3015.32,1092.691,1633049699999,3295638.58180,1913,223.197,673226.11275,0
1633049700000,3015.32,3019.44,3014.91,3019.22,693.795,1633049759999,2093285.83124,1658,356.343,1075123.18187,0
1633049760000,3019.22,3021.90,3017.51,3020.97,546.503,1633049819999,1650564.30953,1180,375.723,1134829.61058,0
1633049820000,3020.96,3023.72,3020.45,3020.66,908.832,1633049879999,2746049.30415,1243,636.671,1923802.30128,0
1633049880000,3020.66,3021.99,3020.00,3021.49,228.687,1633049939999,690854.91370,680,142.298,429891.97515,0
1633049940000,3021.50,3022.53,3017.62,3017.92,498.864,1633049999999,1507076.72332,937,205.144,619746.62509,0
1633050000000,3017.91,3022.49,3014.90,3021.33,1586.701,1633050059999,4788158.80136,2239,726.171,2191598.49955,0
1633050060000,3021.19,3023.39,3014.43,3014.51,1959.408,1633050119999,5912629.13969,2721,774.269,2337120.49911,0
1633050120000,3014.53,3015.56,3008.40,3013.51,3355.810,1633050179999,10105057.16577,4343,1222.050,3679739.78065,0
1633050180000,3013.50,3014.06,3006.22,3009.30,1876.882,1633050239999,5647664.76745,2644,672.286,2023225.97532,0
1633050240000,3009.22,3011.34,3006.23,3006.53,929.045,1633050299999,2795214.73262,1533,432.318,1300910.93893,0
1633050300000,3006.29,3011.67,3004.13,3011.20,1490.863,1633050359999,4484078.45986,2199,681.728,2051394.01906,0
1633050360000,3011.20,3014.67,3010.66,3013.98,691.096,1633050419999,2082165.33458,1266,473.918,1427936.05837,0
1633050420000,3013.98,3016.25,3007.13,3007.14,890.721,1633050479999,2683675.34827,1453,512.734,1545506.04765,0
1633050480000,3007.13,3007.14,3000.48,3005.30,5091.561,1633050539999,15290758.35192,4508,1649.191,4952568.19556,0
1633050540000,3005.30,3005.74,2997.10,3003.10,2378.122,1633050599999,7137105.34458,3462,795.258,2386635.87513,0
1633050600000,3003.32,3005.87,3000.78,3003.94,1388.564,1633050659999,4169749.53477,1766,705.445,2118458.61377,0
1633050660000,3003.95,3005.00,2996.00,2999.56,1647.952,1633050719999,4942834.06362,2413,478.346,1435176.94326,0
1633050720000,2999.44,3002.96,2999.43,3000.50,895.632,1633050779999,2688074.90725,1422,388.111,1164900.98452,0
1633050780000,3000.50,3002.85,2998.52,2998.53,939.761,1633050839999,2820017.20506,1149,199.681,599388.23882,0
1633050840000,2998.53,3001.59,2998.52,3000.99,609.176,1633050899999,1827817.45830,1067,345.308,1036104.27020,0
1633050900000,3000.98,3005.63,3000.00,3003.33,799.573,1633050959999,2401807.13824,1335,571.247,1715970.49730,0
1633050960000,3003.33,3007.00,3003.32,3005.00,731.147,1633051019999,2197556.78632,1167,483.581,1453454.81804,0
1633051020000,3004.86,3008.75,3004.00,3008.33,692.002,1633051079999,2080331.63175,1130,495.461,1489649.92630,0
1633051080000,3008.34,3011.06,3006.08,3007.25,936.284,1633051139999,2816686.97507,1367,685.213,2061488.61553,0
1633051140000,3007.43,3009.09,3007.05,3008.73,401.943,1633051199999,1209160.03925,879,280.915,845088.45585,0
1633051200000,3008.69,3012.00,3008.08,3009.85,715.855,1633051259999,2155170.44811,1303,486.889,1465855.56909,0
1633051260000,3009.85,3013.00,3009.64,3012.99,802.643,1633051319999,2417316.68390,1211,584.385,1760041.68164,0
1633051320000,3013.00,3014.42,3011.70,3013.48,558.483,1633051379999,1682747.76134,1080,326.545,983951.61563,0
1633051380000,3013.48,3013.49,3009.38,3010.33,563.723,1633051439999,1697586.45992,1037,222.621,670495.21601,0
1633051440000,3010.32,3012.55,3010.08,3010.92,378.998,1633051499999,1141303.54801,833,211.944,638256.86660,0
1633051500000,3011.14,3011.85,3007.17,3007.81,1025.710,1633051559999,3086680.65906,1086,190.728,573929.91238,0
1633051560000,3007.81,3010.84,3007.05,3007.51,549.000,1633051619999,1651644.33753,967,199.717,600833.22663,0
1633051620000,3007.45,3008.61,3005.00,3005.64,485.806,1633051679999,1460533.09650,968,148.510,446468.56944,0
1633051680000,3005.64,3010.00,3005.39,3006.71,724.225,1633051739999,2178737.92732,1005,564.330,1697724.94399,0
1633051740000,3006.71,3011.38,3006.60,3010.63,378.355,1633051799999,1138504.87755,804,310.796,935232.97655,0
1633051800000,3010.76,3012.53,3008.33,3008.97,349.505,1633051859999,1052362.57789,874,215.999,650426.58716,0
1633051860000,3008.82,3013.65,3008.82,3013.64,758.617,1633051919999,2284507.47433,1141,394.991,1189436.71784,0
1633051920000,3013.65,3017.25,3012.93,3015.79,965.702,1633051979999,2911656.93244,1732,603.576,1819882.64696,0
1633051980000,3015.97,3017.76,3015.20,3015.24,655.180,1633052039999,1976452.48104,1263,332.606,1003375.16617,0
1633052040000,3015.24,3018.64,3013.31,3016.37,890.725,1633052099999,2686732.49091,1444,584.603,1763266.24258,0
1633052100000,3016.29,3019.25,3015.76,3017.95,1069.324,1633052159999,3227138.16892,1396,674.218,2034821.82283,0
1633052160000,3017.99,3019.96,3016.71,3018.99,683.435,1633052219999,2062709.54059,993,380.762,1149340.95852,0
1633052220000,3018.99,3019.62,3016.70,3016.71,333.611,1633052279999,1006837.92093,888,129.823,391864.15862,0
1633052280000,3016.70,3019.36,3016.00,3016.10,337.559,1633052339999,1018676.84965,839,196.513,593102.79182,0
1633052340000,3016.11,3019.77,3016.00,3018.38,546.812,1633052399999,1649770.92738,863,431.973,1303289.56253,0
1633052400000,3018.07,3020.00,3017.60,3019.65,574.884,1633052459999,1735573.72672,1050,375.893,1134888.74851,0
1633052460000,3019.65,3019.99,3017.44,3018.44,361.453,1633052519999,1091125.88991,922,144.639,436644.96786,0
1633052520000,3018.44,3019.80,3017.71,3018.54,518.127,1633052579999,1564056.15534,883,312.497,943298.99562,0
1633052580000,3018.59,3024.92,3018.22,3023.81,994.592,1633052639999,3005533.01667,1947,752.762,2274848.41019,0
1633052640000,3024.34,3028.59,3023.21,3026.06,1574.611,1633052699999,4764651.26008,2788,791.366,2394671.07705,0
1633052700000,3026.06,3028.00,3021.31,3022.09,1365.892,1633052759999,4133119.08743,1686,646.422,1956367.53264,0
1633052760000,3022.09,3022.44,3018.71,3020.86,698.599,1633052819999,2110169.07477,1391,327.554,989381.45609,0
1633052820000,3020.86,3021.28,3019.08,3019.45,317.483,1633052879999,958860.55112,879,112.129,338645.68313,0
1633052880000,3019.45,3021.73,3016.11,3016.58,829.326,1633052939999,2503524.78452,1494,269.462,813408.76479,0
1633052940000,3016.40,3018.83,3016.11,3016.89,362.840,1633052999999,1094854.95884,930,190.002,573325.73483,0
1633053000000,3016.90,3018.23,3016.24,3016.52,375.974,1633053059999,1134399.52914,913,91.814,277028.96554,0
1633053060000,3016.53,3017.40,3013.65,3017.40,693.797,1633053119999,2091728.47864,1319,286.704,864514.79053,0
1633053120000,3017.62,3021.48,3017.43,3018.97,1448.800,1633053179999,4375813.11301,1303,797.101,2407287.03777,0
1633053180000,3018.96,3024.12,3018.76,3021.98,314.231,1633053239999,949466.92771,1036,158.409,478650.14223,0
1633053240000,3022.08,3022.08,3016.70,3017.09,471.391,1633053299999,1423114.02134,921,120.332,363253.77395,0
1633053300000,3017.09,3021.73,3016.89,3021.51,422.965,1633053359999,1276971.85951,866,294.775,889873.69239,0
1633053360000,3021.50,3024.84,3021.50,3023.40,699.952,1633053419999,2116246.37070,1227,248.322,750673.18862,0
1633053420000,3023.39,3025.24,3023.00,3023.25,403.984,1633053479999,1221735.89934,926,256.070,774443.36752,0
1633053480000,3023.24,3023.53,3017.49,3018.11,389.026,1633053539999,1175060.93092,937,124.922,377306.49739,0
