open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717200000000,3764.35,3768.41,3764.34,3767.81,1693.469,1717200059999,6379958.53828,2870,1152.031,4340009.24229,0
1717200060000,3767.79,3768.46,3765.12,3765.13,670.405,1717200119999,2525268.53662,1758,293.141,1104094.53559,0
1717200120000,3765.14,3767.74,3765.14,3767.00,813.102,1717200179999,3062678.34132,1587,489.589,1843942.52550,0
1717200180000,3767.00,3769.80,3765.72,3767.80,1385.219,1717200239999,5219566.11912,2157,494.216,1862287.76600,0
1717200240000,3767.79,3769.60,3767.61,3768.92,991.192,1717200299999,3735781.82271,1870,383.657,1445925.35168,0
1717200300000,3768.92,3769.97,3768.36,3769.08,814.396,1717200359999,3069786.05304,1510,351.955,1326622.59554,0
1717200360000,3769.09,3769.39,3767.02,3768.93,756.324,1717200419999,2849801.38525,1504,208.408,785364.93778,0
1717200420000,3768.93,3770.91,3767.92,3767.92,926.634,1717200479999,3493383.86529,1965,655.043,2469502.51698,0
1717200480000,3767.93,3768.78,3767.25,3767.25,299.718,1717200539999,1129254.74279,1056,140.107,527887.33687,0
1717200540000,3767.26,3767.26,3764.17,3764.45,987.661,1717200599999,3719128.71340,1904,402.364,1515172.03250,0
1717200600000,3764.46,3766.20,3764.46,3765.21,274.051,1717200659999,1031908.23186,1021,138.108,519993.45059,0
1717200660000,3765.22,3767.15,3765.08,3765.08,292.068,1717200719999,1099970.02011,1230,115.385,434516.52576,0
1717200720000,3765.08,3765.42,3764.01,3764.01,295.458,1717200779999,1112321.66695,1095,88.472,333081.82053,0
1717200780000,3764.02,3764.02,3762.16,3762.74,753.869,1717200839999,2836663.66635,1897,216.056,812997.41534,0
1717200840000,3762.75,3764.23,3761.70,3763.56,691.067,1717200899999,2600266.68670,1363,343.015,1290613.14882,0
1717200900000,3763.51,3763.51,3761.31,3762.85,516.347,1717200959999,1942686.75766,1543,255.963,963038.99713,0
1717200960000,3762.85,3763.23,3759.17,3760.27,1050.048,1717201019999,3948546.66812,2590,551.963,2075555.91779,0
1717201020000,3760.27,3760.65,3757.04,3757.82,1015.809,1717201079999,3818109.78849,1957,293.877,1104773.43691,0
1717201080000,3757.83,3758.85,3757.00,3757.40,724.798,1717201139999,2723866.32005,1485,204.981,770295.68340,0
