open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775779200000,2188.92,2189.33,2186.52,2188.30,2865.660,1775779259999,6269708.43838,5109,1368.069,2993150.24487,0
1775779260000,2188.30,2189.39,2187.00,2189.20,1805.204,1775779319999,3949600.40553,4462,938.939,2054238.61365,0
1775779320000,2189.20,2189.75,2187.39,2188.23,1665.563,1775779379999,3645210.43492,4286,749.623,1640590.84140,0
1775779380000,2188.23,2188.63,2186.68,2187.52,1929.666,1775779439999,4221175.76197,3758,811.611,1775471.65567,0
1775779440000,2187.53,2188.80,2187.00,2187.50,1627.324,1775779499999,3560531.41370,3710,582.083,1273468.88100,0
1775779500000,2187.49,2190.03,2187.18,2189.37,2459.609,1775779559999,5383420.59150,4335,1205.320,2637701.31472,0
1775779560000,2189.37,2190.35,2188.84,2189.20,2685.248,1775779619999,5879803.53214,4279,983.147,2152706.57527,0
1775779620000,2189.20,2189.20,2185.73,2187.71,2767.020,1775779679999,6051588.29270,6011,1065.496,2329894.86492,0
1775779680000,2187.72,2187.72,2183.41,2185.23,6213.924,1775779739999,13575443.09040,7101,1811.382,3956973.84573,0
1775779740000,2185.24,2188.06,2185.23,2187.38,4536.302,1775779799999,9921356.25067,4496,3693.514,8078144.31884,0
1775779800000,2187.38,2187.42,2185.39,2187.42,1727.916,1775779859999,3777458.04338,4575,938.945,2052570.48415,0
1775779860000,2187.41,2188.21,2186.73,2187.79,872.439,1775779919999,1908627.81916,2336,571.265,1249766.05122,0
1775779920000,2187.79,2189.49,2186.74,2187.02,1459.124,1775779979999,3193109.86007,4716,959.920,2100643.56184,0
1775779980000,2187.02,2187.75,2185.99,2186.00,553.058,1775780039999,1209435.13547,2401,269.251,588810.60731,0
1775780040000,2186.00,2187.60,2184.64,2187.38,1546.632,1775780099999,3381216.14798,4092,916.690,2004113.40439,0
1775780100000,2187.39,2187.53,2185.52,2186.51,870.308,1775780159999,1902787.04587,3105,585.738,1280613.54448,0
1775780160000,2186.51,2187.48,2185.42,2187.42,1073.886,1775780219999,2348447.55367,3680,584.586,1278419.74176,0
1775780220000,2187.42,2187.79,2184.33,2185.13,2964.344,1775780279999,6478041.22941,3250,441.155,964381.25928,0
1775780280000,2185.13,2185.98,2182.06,2183.82,4623.962,1775780339999,10098983.72778,9987,1215.492,2654350.57136,0
1775780340000,2183.81,2183.99,2182.21,2182.44,1799.456,1775780399999,3928795.39427,4262,494.671,1079984.07296,0
1775780400000,2182.44,2184.72,2180.34,2182.69,9903.569,1775780459999,21613758.19411,12441,3487.547,7612508.33727,0
1775780460000,2182.69,2183.38,2181.44,2181.44,1631.541,1775780519999,3560932.71219,3323,577.202,1259791.54479,0
1775780520000,2181.44,2183.42,2180.81,2183.41,1395.195,1775780579999,3044833.90107,3333,780.196,1702684.96359,0
1775780580000,2183.41,2185.63,2183.16,2185.56,2008.061,1775780639999,4386844.93105,3460,1371.526,2996086.23457,0
1775780640000,2185.56,2185.57,2183.50,2183.50,663.339,1775780699999,1449050.31591,1891,352.474,769976.17825,0
1775780700000,2183.49,2184.14,2182.07,2182.52,1347.879,1775780759999,2942443.43538,3542,451.807,986351.91159,0
1775780760000,2182.53,2183.32,2182.09,2182.64,889.832,1775780819999,1942301.74977,2617,484.548,1057610.16527,0
1775780820000,2182.64,2184.60,2182.64,2183.40,660.362,1775780879999,1442270.64362,2392,316.457,691134.59126,0
1775780880000,2183.41,2185.63,2183.07,2185.41,3233.260,1775780939999,7064271.17535,2963,2721.479,5946135.12826,0
1775780940000,2185.40,2188.88,2184.20,2188.66,4750.108,1775780999999,10384212.84459,7010,3429.671,7497890.62361,0
1775781000000,2188.66,2189.34,2187.55,2187.56,2626.988,1775781059999,5749002.07088,4905,1653.331,3618151.44605,0
1775781060000,2187.55,2188.32,2186.48,2188.09,1066.299,1775781119999,2332439.21118,2761,535.387,1171012.17897,0
1775781120000,2188.08,2192.54,2187.56,2190.41,5269.260,1775781179999,11544005.56398,6411,4053.605,8880392.69669,0
1775781180000,2190.42,2194.31,2190.00,2192.42,5274.573,1775781239999,11566775.99940,8211,2918.597,6400041.02157,0
1775781240000,2192.42,2192.47,2190.38,2190.60,1680.187,1775781299999,3681211.40617,3760,894.631,1960033.31362,0
1775781300000,2190.60,2193.00,2190.60,2192.35,1386.128,1775781359999,3038368.47622,3398,791.358,1734517.21278,0
1775781360000,2192.35,2192.87,2191.23,2192.61,1548.975,1775781419999,3395576.66854,3182,981.190,2150980.56587,0
1775781420000,2192.61,2192.66,2191.50,2191.67,2011.501,1775781479999,4409560.62169,2615,979.217,2146581.90029,0
1775781480000,2191.66,2191.67,2186.99,2188.48,2751.719,1775781539999,6022846.21200,6796,854.058,1869070.49370,0
1775781540000,2188.48,2189.91,2187.96,2189.73,711.584,1775781599999,1557675.74323,2159,466.423,1020988.35074,0
1775781600000,2189.73,2190.36,2188.92,2190.35,774.009,1775781659999,1694805.78365,1857,587.640,1286738.01750,0
1775781660000,2190.36,2193.07,2189.40,2192.17,2877.157,1775781719999,6306563.54822,5634,1665.065,3649538.12555,0
1775781720000,2192.18,2192.74,2191.34,2192.12,1940.052,1775781779999,4252849.28435,2685,1494.911,3277086.82063,0
1775781780000,2192.11,2192.12,2190.42,2191.01,744.190,1775781839999,1630744.41925,2014,239.849,525559.85812,0
1775781840000,2191.00,2191.95,2190.63,2191.71,989.730,1775781899999,2168803.34176,1534,679.129,1488173.43910,0
1775781900000,2191.71,2191.71,2189.71,2190.53,1402.210,1775781959999,3071122.97836,2342,194.916,426903.26481,0
1775781960000,2190.53,2191.14,2189.76,2191.13,1270.347,1775782019999,2782338.51404,1879,327.793,717938.71418,0
1775782020000,2191.14,2193.43,2191.13,2193.26,1852.402,1775782079999,4061526.17843,3535,1315.492,2884205.06599,0
1775782080000,2193.26,2194.00,2192.21,2193.83,1858.065,1775782139999,4075330.09788,2564,931.104,2042034.17016,0
1775782140000,2193.83,2194.85,2192.15,2192.53,3838.692,1775782199999,8420430.94342,4983,1473.160,3231485.41943,0
1775782200000,2192.53,2194.20,2192.24,2194.03,1578.697,1775782259999,3463112.20750,2645,813.003,1783292.56099,0
1775782260000,2194.03,2195.00,2192.34,2194.59,2342.294,1775782319999,5138037.91635,3465,1121.745,2461315.74195,0
1775782320000,2194.60,2196.38,2194.29,2194.85,2684.032,1775782379999,5892356.15753,4735,1804.005,3960617.64260,0
1775782380000,2194.86,2194.86,2193.49,2193.95,806.196,1775782439999,1768900.04146,1545,396.420,869768.06888,0
1775782440000,2193.95,2194.16,2193.00,2193.95,1100.917,1775782499999,2414952.53700,2181,649.345,1424361.04243,0
1775782500000,2193.95,2194.47,2193.14,2193.64,1346.206,1775782559999,2953558.95168,1933,376.932,826934.57187,0
1775782560000,2193.63,2194.50,2191.99,2192.26,1206.847,1775782619999,2646489.49183,2315,195.243,428248.94277,0
1775782620000,2192.25,2193.49,2191.41,2192.95,1364.075,1775782679999,2990683.77241,3409,581.104,1274063.38066,0
1775782680000,2192.95,2193.93,2192.13,2192.23,812.602,1775782739999,1782288.25530,2153,251.671,551954.99609,0
1775782740000,2192.24,2193.98,2191.07,2193.96,2183.086,1775782799999,4786085.66773,3460,1073.932,2354931.17750,0
1775782800000,2193.96,2193.96,2191.78,2192.57,1249.168,1775782859999,2739240.30550,3516,403.035,883787.47364,0
1775782860000,2192.57,2192.57,2190.20,2190.77,2903.073,1775782919999,6360235.26245,3732,791.799,1734762.30575,0
