open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1771804800000,1957.00,1957.58,1956.32,1956.84,2006.140,1771804859999,3925819.13645,4033,948.901,1856989.68434,0
1771804860000,1956.85,1957.20,1955.04,1955.58,1407.542,1771804919999,2753316.58474,3608,401.636,785596.82721,0
1771804920000,1955.58,1955.58,1954.27,1954.84,1033.628,1771804979999,2020917.58790,2031,357.931,699797.73756,0
1771804980000,1954.83,1954.93,1954.06,1954.14,831.033,1771805039999,1624217.55568,1931,355.601,694978.90223,0
1771805040000,1954.15,1954.64,1953.80,1953.85,1827.243,1771805099999,3570562.25758,2711,1069.047,2088966.15647,0
1771805100000,1953.84,1953.84,1952.50,1953.01,2101.569,1771805159999,4104392.01582,3458,436.423,852332.91869,0
1771805160000,1953.01,1953.15,1951.10,1951.11,3696.893,1771805219999,7215819.48337,3726,627.822,1225259.34894,0
1771805220000,1951.10,1952.44,1951.10,1952.38,657.133,1771805279999,1282656.30347,1567,523.951,1022673.93274,0
1771805280000,1952.38,1953.55,1952.38,1953.55,1465.015,1771805339999,2861120.60236,2619,694.952,1357191.79234,0
1771805340000,1953.54,1955.54,1953.46,1954.92,1668.043,1771805399999,3260842.32512,3176,897.819,1755158.51205,0
1771805400000,1954.93,1954.93,1953.02,1953.02,609.455,1771805459999,1190989.19972,2044,176.083,344082.30958,0
1771805460000,1953.02,1953.46,1952.29,1953.09,1237.908,1771805519999,2417645.49782,2517,738.041,1441348.01238,0
1771805520000,1953.09,1953.81,1952.74,1953.51,393.410,1771805579999,768395.95892,1548,165.292,322838.48488,0
1771805580000,1953.52,1953.64,1952.89,1952.97,257.317,1771805639999,502602.56688,1079,89.129,174085.55159,0
1771805640000,1952.98,1954.20,1952.98,1953.68,572.668,1771805699999,1118811.83812,1779,325.452,635800.06159,0
1771805700000,1953.69,1953.83,1952.30,1952.30,522.139,1771805759999,1019912.47796,1990,191.578,374231.03202,0
1771805760000,1952.31,1953.38,1952.31,1953.17,561.017,1771805819999,1095590.67587,1674,369.906,722359.68256,0
1771805820000,1953.18,1954.56,1953.18,1953.66,594.438,1771805879999,1161582.08037,1777,237.131,463346.23826,0
1771805880000,1953.66,1953.66,1951.31,1951.76,804.031,1771805939999,1569468.86266,2210,400.494,781670.38088,0
1771805940000,1951.75,1951.78,1951.38,1951.63,1134.593,1771805999999,2214266.41824,1467,575.952,1124023.28377,0
1771806000000,1951.62,1951.63,1950.50,1950.50,1190.891,1771806059999,2323372.69934,2294,659.251,1286104.19759,0
1771806060000,1950.51,1951.14,1950.25,1951.14,1226.511,1771806119999,2392539.93331,2108,462.085,901360.46961,0
1771806120000,1951.14,1951.71,1949.86,1949.95,1068.600,1771806179999,2084492.89111,2406,557.916,1088218.84776,0
1771806180000,1949.94,1950.31,1949.70,1950.04,600.718,1771806239999,1171331.26853,1091,314.459,613161.44234,0
1771806240000,1950.04,1950.11,1949.07,1949.30,611.313,1771806299999,1191774.44937,1235,301.435,587614.41880,0
1771806300000,1949.29,1949.30,1947.85,1947.97,2137.231,1771806359999,4164542.08338,3591,370.374,721643.20179,0
1771806360000,1947.97,1948.03,1945.10,1946.27,6774.973,1771806419999,13185786.22853,8210,1967.431,3829343.76215,0
1771806420000,1946.26,1946.96,1945.79,1945.84,2207.708,1771806479999,4296988.19549,3968,1337.566,2603345.03866,0
1771806480000,1945.84,1947.45,1945.84,1946.98,3082.373,1771806539999,6000582.55827,4133,2458.109,4785456.94737,0
1771806540000,1946.99,1947.77,1946.98,1947.41,521.051,1771806599999,1014695.53857,1320,371.769,723978.58771,0
1771806600000,1947.41,1947.53,1946.19,1946.25,1184.897,1771806659999,2306771.60504,1830,405.776,790032.23856,0
1771806660000,1946.25,1946.25,1944.42,1944.85,3626.938,1771806719999,7054694.80736,4204,866.090,1684440.03079,0
1771806720000,1944.85,1945.32,1944.85,1944.93,1068.919,1771806779999,2079080.13661,1493,697.280,1356217.95161,0
1771806780000,1944.93,1945.32,1943.75,1944.08,2907.375,1771806839999,5653692.75976,3711,1115.493,2169224.15943,0
1771806840000,1944.08,1944.42,1943.38,1943.95,2852.271,1771806899999,5544456.61361,3333,1284.968,2497801.35747,0
1771806900000,1943.95,1944.97,1943.41,1943.93,2176.455,1771806959999,4231096.68567,4035,1440.727,2800793.53869,0
1771806960000,1943.93,1944.30,1943.27,1943.85,2372.017,1771807019999,4610268.93167,3485,858.340,1668311.03482,0
1771807020000,1943.84,1944.31,1943.44,1943.44,900.836,1771807079999,1751015.56109,1577,402.581,782549.31686,0
