open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775347200000,2064.43,2064.59,2063.80,2063.81,975.852,1775347259999,2014323.48748,1186,340.644,703196.97820,0
1775347260000,2063.81,2064.57,2063.80,2064.57,631.272,1775347319999,1303153.43386,921,494.072,1019920.54766,0
1775347320000,2064.57,2064.57,2063.95,2064.10,509.222,1775347379999,1051125.35723,1089,162.018,334412.31268,0
1775347380000,2064.10,2064.11,2063.35,2064.07,457.707,1775347439999,944593.50384,1136,150.975,311563.63472,0
1775347440000,2064.06,2064.07,2063.22,2063.23,495.329,1775347499999,1022126.91388,1019,109.855,226678.02960,0
1775347500000,2063.23,2063.56,2063.22,2063.55,352.616,1775347559999,727590.46094,634,259.604,535665.44217,0
1775347560000,2063.56,2063.67,2063.55,2063.67,114.061,1775347619999,235371.82624,405,77.350,159616.80985,0
1775347620000,2063.67,2063.67,2063.31,2063.32,199.133,1775347679999,410909.46790,469,10.229,21105.70938,0
1775347680000,2063.32,2063.67,2062.97,2063.66,978.527,1775347739999,2018869.38204,1453,643.003,1326583.07404,0
1775347740000,2063.66,2063.87,2063.66,2063.86,122.317,1775347799999,252428.28893,341,70.351,145184.97722,0
1775347800000,2063.87,2063.87,2063.01,2063.01,320.317,1775347859999,660995.52596,685,41.364,85359.60310,0
1775347860000,2063.01,2063.02,2062.43,2062.62,655.516,1775347919999,1352088.12654,880,211.950,437152.84220,0
1775347920000,2062.62,2062.62,2062.06,2062.47,613.236,1775347979999,1264689.13908,954,117.036,241349.33770,0
1775347980000,2062.48,2062.48,2062.47,2062.47,192.724,1775348039999,397487.99753,163,52.925,109156.75400,0
1775348040000,2062.48,2062.48,2062.05,2062.06,384.650,1775348099999,793201.75407,476,118.832,245040.41708,0
1775348100000,2062.05,2062.39,2061.96,2062.38,604.052,1775348159999,1245601.43890,643,224.925,463808.42796,0
1775348160000,2062.38,2062.38,2061.95,2062.05,542.910,1775348219999,1119549.87537,685,364.761,752172.95735,0
1775348220000,2062.05,2062.58,2061.95,2062.18,499.089,1775348279999,1029226.32866,938,290.602,599256.17596,0
1775348280000,2062.18,2062.66,2062.18,2062.58,693.088,1775348339999,1429552.56085,634,401.911,828968.91447,0
1775348340000,2062.58,2062.58,2062.17,2062.22,1172.701,1775348399999,2418685.77414,663,356.875,736036.14538,0
1775348400000,2062.22,2062.58,2062.22,2062.58,250.832,1775348459999,517301.41839,413,192.446,396886.30330,0
1775348460000,2062.57,2062.58,2061.76,2062.31,1141.224,1775348519999,2353287.81521,1222,452.342,932743.50539,0
1775348520000,2062.31,2062.68,2062.30,2062.38,366.695,1775348579999,756336.68942,577,162.700,335571.55543,0
1775348580000,2062.37,2062.98,2062.37,2062.98,155.482,1775348639999,320704.41034,495,141.875,292637.73870,0
1775348640000,2062.98,2062.98,2062.67,2062.68,150.535,1775348699999,310531.53124,313,85.216,175782.61943,0
1775348700000,2062.67,2062.98,2062.67,2062.97,95.838,1775348759999,197692.51134,301,86.031,177463.20675,0
1775348760000,2062.97,2062.98,2062.72,2062.73,620.316,1775348819999,1279630.39321,381,323.806,667956.21888,0
1775348820000,2062.72,2062.73,2062.36,2062.36,203.400,1775348879999,419499.92906,412,7.417,15296.73378,0
1775348880000,2062.37,2062.37,2062.36,2062.37,91.216,1775348939999,188120.93781,191,70.805,146026.10785,0
1775348940000,2062.37,2064.17,2062.36,2063.62,1484.704,1775348999999,3063652.14696,1982,1122.860,2316850.02143,0
1775349000000,2063.61,2063.62,2062.82,2062.86,936.305,1775349059999,1931622.65334,841,688.440,1420250.05403,0
1775349060000,2062.87,2062.87,2062.67,2062.67,299.390,1775349119999,617587.21913,379,89.967,185588.92236,0
1775349120000,2062.67,2062.68,2062.67,2062.67,215.993,1775349179999,445523.96828,182,168.697,347967.92796,0
1775349180000,2062.68,2063.28,2062.67,2063.28,582.281,1775349239999,1201117.36047,661,550.355,1135253.54666,0
1775349240000,2063.28,2063.28,2062.68,2062.68,671.015,1775349299999,1384372.71668,722,356.138,734741.73356,0
1775349300000,2062.68,2062.91,2062.60,2062.61,247.639,1775349359999,510808.91731,481,93.044,191926.51604,0
1775349360000,2062.61,2063.05,2062.60,2062.96,285.457,1775349419999,588858.92390,573,213.904,441243.33166,0
1775349420000,2062.95,2063.06,2062.95,2063.05,63.214,1775349479999,130413.04218,245,57.262,118133.86137,0
1775349480000,2063.06,2063.06,2063.00,2063.01,105.159,1775349539999,216945.71631,200,46.893,96741.10257,0
1775349540000,2063.00,2063.41,2062.87,2063.41,284.429,1775349599999,586774.03346,583,139.309,287400.78274,0
1775349600000,2063.41,2063.42,2063.06,2063.13,283.509,1775349659999,584943.58333,506,74.044,152773.78713,0
1775349660000,2063.14,2063.78,2063.13,2063.78,270.061,1775349719999,557264.39868,606,244.833,505207.51068,0
1775349720000,2063.77,2063.98,2063.63,2063.75,185.312,1775349779999,382455.34785,667,109.079,225121.81873,0
1775349780000,2063.74,2064.57,2063.74,2064.57,398.120,1775349839999,821835.23798,790,370.331,764466.59543,0
1775349840000,2064.56,2064.57,2064.13,2064.14,560.782,1775349899999,1157743.73749,455,66.448,137186.52156,0
1775349900000,2064.13,2064.35,2064.13,2064.35,185.990,1775349959999,383922.06512,335,140.752,290540.90653,0
1775349960000,2064.35,2064.60,2063.68,2063.68,1944.647,1775350019999,4014172.29722,2325,775.483,1600781.08867,0
1775350020000,2063.69,2063.69,2062.60,2062.61,524.476,1775350079999,1082018.15707,1074,68.928,142183.41910,0
1775350080000,2062.61,2063.12,2062.60,2062.94,350.291,1775350139999,722582.30864,586,153.838,317329.94015,0
1775350140000,2062.93,2062.94,2062.41,2062.41,294.089,1775350199999,606650.18267,532,98.969,204159.83545,0
1775350200000,2062.41,2062.42,2062.24,2062.25,206.493,1775350259999,425853.33576,313,53.826,111004.76143,0
1775350260000,2062.24,2062.25,2062.00,2062.09,652.150,1775350319999,1344809.41780,692,462.786,954310.97698,0
1775350320000,2062.09,2062.09,2060.50,2060.67,1798.620,1775350379999,3707456.84684,1933,251.214,517741.85909,0
1775350380000,2060.67,2061.25,2060.67,2061.24,716.382,1775350439999,1476361.73957,921,425.235,876352.64602,0
1775350440000,2061.24,2061.60,2060.90,2061.60,428.118,1775350499999,882380.44881,768,289.908,597519.46786,0
1775350500000,2061.60,2061.60,2060.96,2060.97,162.578,1775350559999,335132.52367,594,23.110,47640.74935,0
1775350560000,2060.97,2061.02,2060.34,2060.88,1042.351,1775350619999,2147993.05570,1358,193.613,399000.87217,0
