open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775865600000,2243.91,2243.91,2243.42,2243.42,484.288,1775865659999,1086565.61520,772,158.827,356339.52658,0
1775865660000,2243.43,2243.43,2241.04,2243.14,1259.417,1775865719999,2823913.55775,3046,698.507,1566037.82743,0
1775865720000,2243.13,2243.13,2242.22,2242.93,569.577,1775865779999,1277314.45510,1380,268.347,601766.13785,0
1775865780000,2242.94,2243.00,2240.01,2240.01,3961.338,1775865839999,8878705.16990,4111,1099.141,2463392.85745,0
1775865840000,2240.02,2240.20,2238.28,2238.89,2820.101,1775865899999,6315048.94933,3927,818.876,1833690.64647,0
1775865900000,2238.90,2239.71,2238.18,2239.34,1290.584,1775865959999,2889579.51423,2136,654.396,1465180.39065,0
1775865960000,2239.33,2239.70,2239.13,2239.60,571.306,1775866019999,1279348.50241,1086,335.194,750615.97011,0
1775866020000,2239.59,2239.59,2238.55,2238.55,890.873,1775866079999,1994734.70968,1438,150.857,337770.70292,0
1775866080000,2238.55,2240.22,2238.55,2240.22,454.613,1775866139999,1017991.42988,1137,355.791,796722.21437,0
1775866140000,2240.22,2241.00,2240.00,2240.01,1119.239,1775866199999,2507648.70183,2020,373.499,836773.11839,0
1775866200000,2240.01,2240.56,2239.92,2240.42,416.085,1775866259999,932049.48715,1206,206.586,462763.57127,0
1775866260000,2240.42,2241.25,2240.42,2241.24,519.646,1775866319999,1164453.26717,919,353.925,793055.71844,0
1775866320000,2241.24,2241.74,2240.82,2240.83,647.237,1775866379999,1450610.42682,1344,145.774,326715.71804,0
1775866380000,2240.82,2240.83,2240.26,2240.73,434.267,1775866439999,972973.44484,881,145.433,325835.05186,0
1775866440000,2240.73,2240.73,2240.60,2240.60,129.850,1775866499999,290951.58268,314,26.781,60007.06499,0
1775866500000,2240.61,2240.99,2240.45,2240.45,417.440,1775866559999,935290.98585,814,111.774,250442.67894,0
1775866560000,2240.45,2240.46,2240.45,2240.45,128.994,1775866619999,289004.76125,248,15.395,34491.88170,0
1775866620000,2240.45,2241.10,2239.61,2239.62,1477.691,1775866679999,3310530.98598,1670,229.896,515099.33846,0
1775866680000,2239.61,2240.00,2239.61,2239.74,400.056,1775866739999,896059.71633,729,236.440,529588.05576,0
1775866740000,2239.73,2240.26,2239.73,2240.19,711.282,1775866799999,1593289.26208,743,438.251,981699.38907,0
1775866800000,2240.20,2240.99,2240.19,2240.27,762.426,1775866859999,1708300.72852,1110,168.987,378629.52872,0
1775866860000,2240.27,2240.89,2240.03,2240.04,600.674,1775866919999,1345802.80760,1035,188.782,422956.37958,0
1775866920000,2240.03,2240.04,2238.54,2238.54,1834.103,1775866979999,4106803.97535,1925,184.574,413279.01244,0
1775866980000,2238.54,2238.73,2237.08,2238.73,1624.665,1775867039999,3635607.17712,2725,589.898,1320091.81957,0
1775867040000,2238.72,2239.13,2237.91,2238.94,1139.585,1775867099999,2551047.08991,1833,475.356,1064159.56596,0
1775867100000,2238.94,2239.34,2238.40,2238.79,427.739,1775867159999,957637.13589,1256,263.280,589430.41448,0
1775867160000,2238.79,2238.79,2238.36,2238.50,345.441,1775867219999,773300.17097,602,167.238,374370.25201,0
1775867220000,2238.49,2238.95,2238.24,2238.29,412.376,1775867279999,923121.21006,1033,239.645,536436.82139,0
1775867280000,2238.28,2238.53,2237.83,2238.53,391.434,1775867339999,876068.81872,848,169.190,378653.54938,0
1775867340000,2238.53,2238.53,2238.40,2238.40,223.246,1775867399999,499734.59622,338,47.500,106329.40765,0
1775867400000,2238.40,2238.40,2236.40,2236.77,1796.694,1775867459999,4019361.66459,2725,526.640,1178093.86539,0
1775867460000,2236.77,2236.87,2236.18,2236.18,1091.903,1775867519999,2441975.75412,1648,380.197,850270.01191,0
1775867520000,2236.19,2236.19,2235.52,2235.96,1705.535,1775867579999,3813412.11009,1769,621.412,1389384.76379,0
1775867580000,2235.97,2236.74,2235.49,2235.83,1282.107,1775867639999,2866726.05283,2105,767.296,1715628.52177,0
1775867640000,2235.84,2236.31,2235.43,2235.84,1601.527,1775867699999,3580788.77875,1714,665.670,1488392.05899,0
1775867700000,2235.84,2237.16,2235.75,2236.94,1022.859,1775867759999,2287451.06407,1249,833.615,1864135.88961,0
1775867760000,2236.93,2237.04,2236.57,2236.57,739.378,1775867819999,1653890.27096,920,414.930,928122.20101,0
1775867820000,2236.58,2237.00,2236.51,2236.75,466.381,1775867879999,1043181.88904,716,200.883,449345.49388,0
1775867880000,2236.75,2237.86,2236.74,2237.86,570.424,1775867939999,1276122.61642,808,486.938,1089351.79676,0
1775867940000,2237.86,2238.58,2237.85,2238.58,331.678,1775867999999,742319.68091,802,271.418,607466.27359,0
1775868000000,2238.58,2239.11,2237.71,2237.72,1609.870,1775868059999,3603966.69949,2029,528.690,1183559.66635,0
1775868060000,2237.71,2237.71,2236.76,2236.85,781.992,1775868119999,1749517.62081,1515,147.610,330260.43875,0
