open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1784505600000,64694.80,64702.30,64635.20,64636.50,59.962,1784505659999,3877016.43810,3353,29.489,1906492.21610,0
1784505660000,64636.50,64636.60,64542.80,64542.90,140.576,1784505719999,9077852.95620,5258,54.556,3522707.57280,0
1784505720000,64542.80,64583.70,64534.60,64574.10,159.774,1784505779999,10314193.16560,4445,102.848,6639221.78500,0
1784505780000,64574.10,64586.10,64558.20,64570.00,82.347,1784505839999,5317115.35600,1973,47.229,3049474.41840,0
1784505840000,64570.00,64609.30,64570.00,64609.30,56.530,1784505899999,3651166.46230,1569,47.960,3097568.63680,0
1784505900000,64609.20,64685.80,64609.20,64685.70,64.924,1784505959999,4196796.24430,2920,56.014,3620852.14850,0
1784505960000,64685.80,64765.80,64685.80,64762.60,169.406,1784506019999,10966661.49230,4504,129.205,8363680.17790,0
1784506020000,64762.70,64845.00,64757.20,64774.20,318.136,1784506079999,20615289.11020,5970,212.213,13752677.22460,0
1784506080000,64774.10,64820.50,64762.50,64815.30,81.529,1784506139999,5282938.98420,2782,60.204,3901239.98310,0
1784506140000,64815.20,64815.30,64790.00,64790.10,48.594,1784506199999,3148939.89610,1706,15.861,1027809.24700,0
1784506200000,64790.10,64886.00,64790.00,64875.50,234.671,1784506259999,15219164.46670,6471,141.330,9166414.53470,0
1784506260000,64875.50,64922.10,64858.60,64913.60,550.051,1784506319999,35697928.34060,8155,263.678,17111615.88900,0
1784506320000,64913.50,64955.00,64877.70,64904.00,540.746,1784506379999,35110138.10460,6817,351.993,22857743.02570,0
1784506380000,64904.00,65031.90,64903.90,65005.80,1310.312,1784506439999,85153850.87640,12638,1117.973,72654885.10880,0
1784506440000,65005.80,65039.80,64986.20,64987.50,317.054,1784506499999,20615402.08150,6109,170.735,11101610.21640,0
1784506500000,64987.40,65035.10,64983.20,65026.00,290.325,1784506559999,18877079.66670,4798,183.858,11954227.40810,0
1784506560000,65026.00,65084.60,65022.00,65027.90,346.429,1784506619999,22537824.31050,7565,226.689,14747916.86360,0
1784506620000,65028.00,65061.10,64971.70,65032.90,262.535,1784506679999,17070851.54180,5617,85.396,5552607.65620,0
1784506680000,65032.90,65042.60,64969.10,64980.90,116.511,1784506739999,7574502.64620,3376,54.154,3520776.56250,0
1784506740000,64980.80,65024.50,64980.80,65024.40,68.853,1784506799999,4475496.06540,2008,31.751,2063833.57190,0
1784506800000,65024.40,65024.50,64896.60,64896.60,203.988,1784506859999,13247684.08290,5670,50.456,3277803.82120,0
1784506860000,64896.70,64896.70,64847.30,64854.60,239.916,1784506919999,15564193.31230,6421,72.379,4695396.87390,0
1784506920000,64854.60,64854.60,64769.10,64779.10,222.131,1784506979999,14395754.80280,4975,64.637,4189056.34590,0
