open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1771459200000,66422.80,66432.80,66391.40,66394.70,82.727,1771459259999,5493928.52290,2931,29.743,1975285.50850,0
1771459260000,66394.70,66394.70,66369.10,66369.10,73.364,1771459319999,4870228.65520,1740,21.758,1444383.17500,0
1771459320000,66369.10,66392.90,66365.30,66388.30,60.268,1771459379999,4000660.93110,1733,35.268,2341116.48380,0
1771459380000,66388.30,66388.40,66363.50,66376.30,35.051,1771459439999,2326569.83480,1491,18.423,1222821.13340,0
1771459440000,66376.30,66417.00,66370.10,66407.50,52.559,1771459499999,3489389.72790,1974,35.080,2328945.32790,0
1771459500000,66407.50,66440.60,66407.40,66424.30,38.896,1771459559999,2583714.57410,1886,25.923,1721883.52930,0
1771459560000,66424.30,66440.30,66407.50,66440.20,33.579,1771459619999,2230552.06920,1509,15.254,1013307.33510,0
1771459620000,66440.20,66534.00,66440.20,66533.30,134.008,1771459679999,8911327.86580,3653,116.794,7766669.80250,0
1771459680000,66533.30,66573.60,66529.80,66565.00,142.211,1771459739999,9464840.21450,3094,99.826,6643836.40270,0
1771459740000,66565.00,66565.10,66507.10,66518.10,68.322,1771459799999,4545927.57020,2042,31.095,2068742.63320,0
1771459800000,66518.40,66521.00,66512.10,66514.40,29.730,1771459859999,1977553.51340,956,17.574,1168947.33200,0
1771459860000,66514.30,66515.60,66501.80,66506.40,31.140,1771459919999,2071142.17140,1212,15.915,1058515.97130,0
1771459920000,66506.30,66506.30,66464.70,66464.80,24.284,1771459979999,1614415.40200,962,10.651,708033.18300,0
1771459980000,66464.70,66464.90,66363.60,66377.40,54.332,1771460039999,3608192.31300,2414,19.732,1310315.81050,0
1771460040000,66377.40,66382.90,66367.20,66380.90,45.732,1771460099999,3035464.33440,1159,26.038,1728298.98000,0
1771460100000,66380.90,66427.80,66380.90,66427.70,37.642,1771460159999,2499654.64480,1381,27.584,1831742.99470,0
1771460160000,66427.80,66427.80,66405.40,66405.40,32.642,1771460219999,2167940.61920,1330,11.870,788296.30970,0
1771460220000,66405.40,66449.40,66405.40,66440.10,50.291,1771460279999,3340878.46840,1467,35.324,2346544.45480,0
1771460280000,66440.10,66506.70,66440.10,66483.60,67.105,1771460339999,4461338.31890,3028,33.260,2211131.69340,0
1771460340000,66483.60,66494.40,66454.60,66454.70,37.247,1771460399999,2476155.09130,1387,20.830,1384769.13440,0
1771460400000,66454.70,66460.40,66443.70,66443.80,24.513,1771460459999,1628887.44550,910,11.819,785357.94180,0
1771460460000,66443.80,66448.50,66407.20,66420.30,75.162,1771460519999,4993581.89410,1926,14.765,980867.40370,0
1771460520000,66420.40,66420.40,66373.00,66396.30,45.658,1771460579999,3031302.61890,1950,20.045,1330813.17360,0
1771460580000,66396.20,66407.10,66373.30,66406.70,28.837,1771460639999,1914476.63500,1495,10.118,671796.17590,0
1771460640000,66406.60,66406.60,66400.00,66400.00,10.169,1771460699999,675260.13130,484,4.969,329959.28890,0
1771460700000,66400.00,66400.00,66301.80,66333.80,79.070,1771460759999,5245105.60310,3553,34.125,2263504.54430,0
1771460760000,66333.70,66352.60,66313.30,66344.70,32.056,1771460819999,2126414.55190,1671,15.880,1053412.69900,0
1771460820000,66344.80,66349.10,66320.10,66334.80,37.344,1771460879999,2477039.14270,1332,16.998,1127455.57110,0
1771460880000,66334.90,66380.00,66334.80,66370.90,21.430,1771460939999,1422132.39700,1361,15.747,1044984.45450,0
1771460940000,66371.00,66383.20,66370.90,66371.00,11.902,1771460999999,789997.92020,586,6.166,409267.23580,0
1771461000000,66371.00,66380.20,66350.10,66350.10,30.035,1771461059999,1993442.96940,1216,8.633,572970.10720,0
