open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764201600000,3025.02,3025.61,3023.23,3024.79,2011.194,1764201659999,6083048.31040,3539,1077.203,3258005.03321,0
1764201660000,3024.79,3026.64,3023.97,3024.44,1835.156,1764201719999,5552061.30150,3395,978.185,2959349.52580,0
1764201720000,3024.44,3024.45,3018.00,3019.82,7650.087,1764201779999,23105619.28615,7474,1218.770,3681477.80457,0
1764201780000,3019.82,3021.14,3019.24,3021.14,1123.118,1764201839999,3392204.93407,2251,431.424,1303039.91221,0
1764201840000,3021.15,3021.33,3018.65,3018.85,2441.090,1764201899999,7371222.35374,2844,1007.601,3042464.94842,0
1764201900000,3018.85,3018.85,3014.02,3015.73,7759.267,1764201959999,23404135.54975,7588,1484.361,4475679.70942,0
1764201960000,3015.74,3016.89,3014.50,3016.89,2100.466,1764202019999,6334370.87028,2961,1103.522,3328030.44045,0
1764202020000,3016.89,3019.08,3015.86,3015.98,878.665,1764202079999,2651400.88384,2734,429.854,1297034.08259,0
1764202080000,3015.98,3016.00,3015.01,3016.00,916.890,1764202139999,2764878.24944,2097,263.661,795093.67288,0
1764202140000,3016.00,3016.30,3014.96,3015.36,1064.983,1764202199999,3211378.03724,2376,518.244,1562687.27344,0
1764202200000,3015.37,3017.39,3002.00,3010.31,25507.108,1764202259999,76760071.53968,18600,5230.136,15738310.91285,0
1764202260000,3010.30,3014.76,3010.11,3013.68,2067.961,1764202319999,6229134.12119,4332,1195.606,3601502.44023,0
1764202320000,3013.68,3013.69,3011.33,3011.96,1112.780,1764202379999,3352089.70628,2663,519.211,1563996.35895,0
1764202380000,3011.96,3012.47,3008.30,3012.10,6170.749,1764202439999,18575641.08650,8817,2450.051,7376067.85987,0
1764202440000,3012.10,3012.89,3010.73,3010.73,831.222,1764202499999,2503508.13525,2459,339.807,1023440.76265,0
1764202500000,3010.73,3011.26,3008.00,3009.88,5438.004,1764202559999,16364733.47539,6374,1444.346,4346257.07771,0
1764202560000,3009.88,3011.41,3008.95,3011.41,2716.709,1764202619999,8177741.04269,3707,1827.648,5502047.28062,0
1764202620000,3011.41,3011.58,3010.00,3010.70,1302.320,1764202679999,3921019.92921,2931,627.468,1889221.22172,0
1764202680000,3010.70,3015.90,3010.69,3015.60,1762.682,1764202739999,5313196.66253,3933,1393.928,4201341.27880,0
1764202740000,3015.60,3016.66,3013.05,3016.04,3942.498,1764202799999,11887570.84187,4473,2084.364,6284134.58315,0
1764202800000,3016.03,3016.04,3012.15,3012.15,1512.301,1764202859999,4557597.94168,3327,591.921,1783750.39791,0
1764202860000,3012.16,3012.90,3010.88,3012.21,847.664,1764202919999,2553130.29157,2605,354.151,1066659.17161,0
1764202920000,3012.21,3015.78,3012.21,3015.32,3654.709,1764202979999,11017664.45610,3853,1606.256,4841428.48751,0
1764202980000,3015.33,3015.49,3014.00,3014.36,945.018,1764203039999,2849033.73336,2088,538.458,1623396.39691,0
1764203040000,3014.37,3014.68,3013.35,3013.59,584.239,1764203099999,1761013.07496,1676,256.685,773697.79386,0
1764203100000,3013.58,3015.20,3013.35,3013.62,864.249,1764203159999,2605181.94007,2392,522.105,1573835.56412,0
1764203160000,3013.63,3014.38,3012.52,3014.23,398.527,1764203219999,1200925.87191,1603,184.015,554555.49820,0
1764203220000,3014.24,3014.90,3014.05,3014.71,572.007,1764203279999,1724328.94757,1246,221.659,668201.04143,0
1764203280000,3014.71,3014.86,3013.77,3014.58,363.489,1764203339999,1095713.00674,1331,190.810,575167.44243,0
1764203340000,3014.58,3016.04,3014.58,3015.01,590.859,1764203399999,1781667.81356,1397,328.662,991012.72539,0
1764203400000,3015.01,3015.15,3014.64,3015.00,326.045,1764203459999,983013.67407,793,196.585,592696.56157,0
1764203460000,3014.99,3015.52,3012.80,3014.58,1347.065,1764203519999,4059865.88285,2635,582.772,1756366.48737,0
1764203520000,3014.58,3015.67,3014.57,3014.64,559.149,1764203579999,1685987.37639,1448,216.900,654001.11569,0
1764203580000,3014.64,3015.31,3014.29,3014.83,322.592,1764203639999,972541.11512,984,250.916,756451.96979,0
1764203640000,3014.83,3018.86,3014.82,3018.55,1214.151,1764203699999,3663509.95964,3051,1027.652,3100761.71196,0
1764203700000,3018.54,3018.54,3016.51,3017.58,775.948,1764203759999,2341503.72263,2309,356.564,1075964.58733,0
