open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1768435200000,96908.00,96908.00,96860.00,96860.00,40.566,1768435259999,3930454.98000,1639,16.529,1601425.61840,0
1768435260000,96860.00,96870.00,96830.00,96845.00,61.376,1768435319999,5944106.26720,2123,31.026,3004692.95460,0
1768435320000,96844.90,96845.00,96750.00,96763.10,188.826,1768435379999,18275823.51650,3777,75.572,7314471.78320,0
1768435380000,96763.10,96786.30,96739.90,96753.90,119.078,1768435439999,11521816.77380,3175,66.954,6478556.73240,0
1768435440000,96753.90,96802.80,96740.00,96781.70,113.029,1768435499999,10937959.98570,2782,61.863,5986559.45520,0
1768435500000,96781.60,96792.00,96727.20,96737.00,82.194,1768435559999,7952668.87370,2503,40.718,3939918.98680,0
1768435560000,96737.00,96845.60,96726.60,96845.60,92.037,1768435619999,8906327.90130,2567,73.755,7137484.35800,0
1768435620000,96845.60,96858.10,96818.40,96836.10,47.132,1768435679999,4564045.66690,1888,28.891,2797641.65700,0
1768435680000,96836.10,96848.40,96809.00,96809.10,47.924,1768435739999,4640889.69690,1450,15.620,1512552.71420,0
1768435740000,96809.00,96809.00,96780.90,96795.40,29.150,1768435799999,2821326.79370,1059,12.588,1218319.17950,0
1768435800000,96795.40,96820.80,96795.40,96802.70,19.070,1768435859999,1846120.98190,1043,10.132,980845.56260,0
1768435860000,96802.70,96802.70,96757.50,96777.00,46.385,1768435919999,4488901.91490,1252,22.066,2135303.29100,0
1768435920000,96777.00,96796.00,96728.90,96795.90,113.633,1768435979999,10996101.96610,2609,73.516,7114687.61330,0
1768435980000,96795.90,96904.20,96793.90,96892.90,99.126,1768436039999,9601005.29570,3421,81.391,7882948.59110,0
1768436040000,96892.90,96960.90,96880.80,96932.70,148.084,1768436099999,14353310.89420,2544,114.340,11082395.02300,0
1768436100000,96932.70,96952.50,96915.50,96931.40,83.779,1768436159999,8120646.16130,2232,41.510,4023389.44990,0
1768436160000,96931.40,96931.40,96884.10,96910.00,27.650,1768436219999,2679251.59260,1244,14.087,1364920.18590,0
1768436220000,96910.00,96910.00,96904.30,96904.30,13.762,1768436279999,1333635.88660,440,3.551,344113.66650,0
1768436280000,96904.40,96904.40,96838.10,96838.20,26.336,1768436339999,2551261.40720,1132,5.652,547508.99790,0
1768436340000,96838.20,96838.20,96758.10,96766.80,27.182,1768436399999,2630861.94500,1581,11.035,1067825.90580,0
1768436400000,96766.80,96797.00,96758.00,96796.90,31.432,1768436459999,3041812.49040,1238,17.307,1674918.33760,0
1768436460000,96797.00,96808.50,96750.10,96750.10,53.973,1768436519999,5223928.15090,1453,22.934,2219926.82950,0
1768436520000,96750.10,96750.10,96656.00,96691.70,163.194,1768436579999,15779105.28150,3918,45.626,4411253.67050,0
1768436580000,96691.70,96738.40,96691.70,96738.00,48.806,1768436639999,4720645.95350,1918,31.861,3081671.69220,0
1768436640000,96738.00,96749.90,96691.70,96749.80,61.606,1768436699999,5958658.01740,2212,24.770,2395705.02660,0
1768436700000,96749.90,96749.90,96700.20,96701.30,54.268,1768436759999,5248845.70820,1868,18.437,1783077.97570,0
1768436760000,96701.30,96727.00,96692.50,96727.00,53.523,1768436819999,5176051.40860,1246,15.228,1472612.57490,0
1768436820000,96726.90,96727.00,96692.50,96692.60,21.637,1768436879999,2092492.19570,784,9.838,951430.62270,0
1768436880000,96692.50,96692.60,96655.90,96661.00,42.826,1768436939999,4139977.42340,1316,16.082,1554584.53670,0
1768436940000,96661.00,96684.30,96614.90,96684.30,78.056,1768436999999,7543373.46790,2694,37.085,3584081.86910,0
1768437000000,96684.30,96700.00,96673.10,96674.70,62.893,1768437059999,6081085.04620,1765,27.774,2685367.57090,0
1768437060000,96674.80,96684.60,96673.70,96684.60,19.622,1768437119999,1897055.57700,734,14.212,1374015.11000,0
1768437120000,96684.60,96685.00,96523.90,96566.20,355.192,1768437179999,34311301.24610,6877,68.583,6623807.41760,0
1768437180000,96566.20,96572.00,96547.30,96547.50,73.179,1768437239999,7065886.05030,1731,34.713,3351712.49360,0
1768437240000,96547.40,96558.00,96512.00,96522.70,257.630,1768437299999,24872475.47590,4042,88.119,8506761.60810,0
1768437300000,96522.60,96544.90,96522.60,96534.00,52.299,1768437359999,5048599.46240,1629,34.645,3344402.05800,0
1768437360000,96534.00,96534.10,96520.00,96523.40,47.894,1768437419999,4623056.10840,1881,24.394,2354660.80200,0
1768437420000,96523.40,96526.20,96505.00,96511.50,56.071,1768437479999,5411524.42120,1552,33.109,3195372.34240,0
1768437480000,96511.60,96521.80,96450.00,96514.90,325.444,1768437539999,31397216.82010,4889,179.458,17311764.51050,0
1768437540000,96515.00,96529.40,96500.20,96514.00,61.871,1768437599999,5971434.87110,1635,42.760,4126946.82950,0
1768437600000,96514.00,96608.60,96513.90,96556.00,199.532,1768437659999,19268180.80630,4036,164.319,15867403.83990,0
1768437660000,96556.00,96610.00,96534.00,96549.00,133.135,1768437719999,12857470.50420,3349,94.975,9172186.66280,0
1768437720000,96549.00,96570.50,96482.70,96496.40,96.666,1768437779999,9330307.76210,2570,26.724,2579125.33020,0
1768437780000,96496.40,96561.60,96477.40,96555.10,93.287,1768437839999,9003386.03630,2232,67.303,6495845.94370,0
1768437840000,96555.10,96585.60,96554.00,96554.10,70.730,1768437899999,6830767.06630,1805,49.718,4801584.05790,0
1768437900000,96554.10,96625.10,96554.00,96613.00,68.300,1768437959999,6597296.39680,2777,56.982,5504052.01100,0
1768437960000,96613.00,96634.00,96527.50,96527.50,140.253,1768438019999,13546872.14430,4119,55.533,5363885.26960,0
1768438020000,96527.50,96527.60,96455.10,96476.80,97.907,1768438079999,9446008.04380,3488,36.427,3514410.34580,0
1768438080000,96476.80,96543.90,96474.90,96534.20,34.896,1768438139999,3367779.58200,2316,19.684,1899757.68020,0
1768438140000,96534.20,96567.10,96532.10,96545.10,34.405,1768438199999,3321704.43290,1662,17.908,1728977.28770,0
1768438200000,96545.00,96545.10,96535.20,96535.80,23.649,1768438259999,2283059.26940,650,11.795,1138676.27910,0
1768438260000,96535.80,96535.80,96478.70,96480.00,45.767,1768438319999,4416327.97770,1586,20.316,1960443.68170,0
1768438320000,96480.00,96528.30,96478.80,96498.90,95.515,1768438379999,9217842.87960,1846,49.851,4810983.03520,0
1768438380000,96499.00,96521.10,96499.00,96516.00,50.672,1768438439999,4890304.46880,1003,35.501,3426168.18860,0
1768438440000,96515.90,96520.90,96477.90,96478.00,36.087,1768438499999,3482350.72310,1061,16.110,1554530.76870,0
