open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1763510400000,92916.80,92944.80,92868.70,92888.50,79.178,1763510459999,7356601.98380,2966,31.400,2917292.19140,0
1763510460000,92888.60,92924.70,92845.60,92845.60,34.419,1763510519999,3197167.49090,2009,15.628,1451794.63660,0
1763510520000,92845.60,92845.60,92638.50,92643.40,210.590,1763510579999,19523738.32830,6097,43.594,4040076.72040,0
1763510580000,92643.30,92665.30,92614.50,92614.50,102.838,1763510639999,9527938.07600,3710,35.377,3277698.51050,0
1763510640000,92614.20,92673.50,92610.00,92639.30,90.966,1763510699999,8426374.30930,3392,35.817,3317939.51480,0
1763510700000,92639.30,92648.50,92550.10,92550.10,104.203,1763510759999,9648173.63460,3413,45.687,4229921.92180,0
1763510760000,92550.20,92588.40,92535.90,92578.80,104.855,1763510819999,9705003.79870,3022,70.137,6491593.80460,0
1763510820000,92578.80,92596.80,92557.90,92558.00,44.888,1763510879999,4155891.71620,1966,19.892,1841698.68050,0
1763510880000,92558.00,92577.90,92535.90,92569.80,33.616,1763510939999,3111330.86820,1685,16.208,1500172.18780,0
1763510940000,92569.90,92635.80,92550.00,92633.40,62.909,1763510999999,5824615.63750,2180,32.383,2998432.82930,0
1763511000000,92633.40,92633.40,92559.90,92608.20,54.736,1763511059999,5067808.55960,2829,28.841,2670109.02790,0
1763511060000,92608.30,92617.90,92569.50,92617.90,61.692,1763511119999,5712024.71460,1722,22.859,2116512.73350,0
1763511120000,92617.80,92617.90,92571.70,92576.00,56.291,1763511179999,5211832.49520,1746,43.102,3990596.63300,0
1763511180000,92576.00,92579.40,92459.30,92490.00,108.868,1763511239999,10070401.60330,3718,37.328,3452706.90930,0
1763511240000,92490.00,92639.90,92459.00,92472.60,388.166,1763511299999,35922892.92540,7879,277.552,25685888.66900,0
1763511300000,92472.70,92500.00,92433.00,92442.30,105.494,1763511359999,9754231.05430,2788,56.422,5217137.30430,0
1763511360000,92442.20,92517.00,92423.20,92428.00,107.767,1763511419999,9965684.38750,3850,61.297,5668513.19150,0
1763511420000,92428.00,92428.00,92130.00,92219.30,763.313,1763511479999,70428006.47750,15092,199.899,18441921.77470,0
1763511480000,92219.30,92258.50,92131.70,92147.60,228.040,1763511539999,21020662.83710,6497,97.310,8970358.45520,0
1763511540000,92147.70,92208.60,91838.60,91943.90,1042.071,1763511599999,95886957.05420,18904,214.634,19755019.04010,0
1763511600000,91943.90,92142.70,91929.60,92129.40,289.269,1763511659999,26624385.74950,7872,184.464,16978222.82370,0
1763511660000,92129.20,92165.00,92022.70,92022.70,174.601,1763511719999,16079513.81530,6466,69.844,6432340.67110,0
1763511720000,92022.70,92177.00,91912.40,92168.80,237.771,1763511779999,21876764.41870,8378,91.390,8410641.42270,0
1763511780000,92168.80,92209.20,92092.80,92198.20,296.437,1763511839999,27318195.71730,6706,213.213,19649880.09640,0
1763511840000,92198.30,92198.30,92129.80,92145.10,61.787,1763511899999,5694377.96090,2822,25.803,2377936.88600,0
1763511900000,92145.50,92209.80,92110.70,92209.80,61.584,1763511959999,5675064.02080,3279,33.356,3073761.28850,0
1763511960000,92210.00,92348.30,92210.00,92327.10,172.621,1763512019999,15931500.84890,7606,121.917,11251565.21760,0
1763512020000,92327.10,92385.70,92300.00,92320.10,120.156,1763512079999,11096004.15240,4510,74.990,6925066.85050,0
1763512080000,92320.00,92320.00,92265.20,92284.60,79.624,1763512139999,7348560.60760,2698,30.258,2792520.36110,0
1763512140000,92284.60,92298.60,92227.90,92267.40,62.349,1763512199999,5753002.62210,2581,20.909,1929290.59830,0
1763512200000,92267.40,92288.70,92236.10,92236.10,57.389,1763512259999,5294472.85300,2977,17.541,1618254.92430,0
1763512260000,92236.00,92298.20,92220.60,92298.10,97.969,1763512319999,9039656.66160,2970,58.409,5389511.31150,0
1763512320000,92298.20,92347.90,92127.40,92145.80,178.393,1763512379999,16451068.77580,6833,58.475,5392642.13540,0
1763512380000,92145.70,92178.00,92133.00,92154.20,56.977,1763512439999,5250608.04080,2379,18.892,1740982.14600,0
1763512440000,92154.30,92163.20,92071.80,92079.40,96.677,1763512499999,8905327.51450,3169,21.076,1941096.48150,0
1763512500000,92079.40,92148.00,92013.60,92148.00,259.764,1763512559999,23916655.74340,7057,110.701,10192482.33200,0
1763512560000,92148.00,92160.10,92088.10,92132.80,109.115,1763512619999,10052993.65230,3342,38.110,3511137.10870,0
1763512620000,92132.70,92192.80,92119.30,92152.80,80.624,1763512679999,7429363.58090,3184,38.119,3512574.15290,0
1763512680000,92152.90,92152.90,92085.90,92122.50,52.413,1763512739999,4828350.85200,2350,21.733,2001827.09200,0
1763512740000,92122.40,92274.00,92115.30,92274.00,186.863,1763512799999,17228536.02160,2923,169.962,15670465.42840,0
1763512800000,92274.10,92382.10,92274.10,92340.00,311.836,1763512859999,28790230.98210,6979,195.254,18024916.57750,0
1763512860000,92340.00,92430.00,92339.90,92405.10,161.870,1763512919999,14955652.21780,4623,80.074,7398354.25250,0
1763512920000,92405.00,92499.50,92384.00,92481.40,167.161,1763512979999,15452768.35150,4298,106.547,9850577.80440,0
1763512980000,92481.40,92633.00,92481.30,92545.30,390.237,1763513039999,36130277.32900,8322,217.359,20123654.50910,0
1763513040000,92545.40,92604.10,92534.40,92574.90,93.348,1763513099999,8642121.07260,3303,46.828,4335063.17140,0
1763513100000,92574.80,92602.60,92502.50,92502.50,109.663,1763513159999,10152064.81080,4049,28.298,2619741.08950,0
1763513160000,92502.50,92597.30,92502.50,92519.70,91.779,1763513219999,8493204.96140,4540,41.825,3870491.73320,0
1763513220000,92519.70,92571.30,92472.50,92477.00,78.464,1763513279999,7259402.21350,3873,27.507,2545288.41650,0
1763513280000,92477.00,92507.40,92438.10,92493.60,110.827,1763513339999,10248022.25640,3557,21.227,1962974.66220,0
1763513340000,92493.50,92550.00,92457.00,92550.00,75.216,1763513399999,6958381.95870,3140,32.724,3027444.61140,0
1763513400000,92549.90,92633.30,92541.90,92625.00,87.635,1763513459999,8114070.57380,3462,59.950,5550504.45980,0
1763513460000,92625.00,92625.00,92585.60,92598.20,39.978,1763513519999,3702030.54510,2315,15.391,1425218.29210,0
1763513520000,92598.20,92626.00,92559.70,92625.90,55.012,1763513579999,5093561.17020,2348,19.202,1777900.61230,0
1763513580000,92626.00,92626.00,92555.80,92574.80,51.302,1763513639999,4750577.18610,1889,23.033,2132964.61100,0
1763513640000,92574.90,92627.90,92517.90,92534.10,65.976,1763513699999,6107701.43460,3273,30.702,2842424.63680,0
1763513700000,92534.10,92560.00,92507.20,92539.80,50.942,1763513759999,4714114.72660,2244,19.319,1787694.54930,0
1763513760000,92539.80,92577.70,92539.70,92577.70,29.331,1763513819999,2714983.68030,1229,18.229,1687314.86090,0
1763513820000,92577.70,92577.80,92524.30,92524.30,24.668,1763513879999,2283250.15650,1182,4.527,418966.99220,0
1763513880000,92524.40,92538.90,92467.60,92468.30,32.413,1763513939999,2998558.73910,1864,4.353,402781.97950,0
1763513940000,92468.30,92468.40,92373.30,92377.60,76.361,1763513999999,7056249.04680,3202,21.692,2004341.79800,0
1763514000000,92377.60,92405.90,92240.10,92343.40,523.548,1763514059999,48323598.71290,7769,209.087,19295864.44320,0
1763514060000,92343.50,92365.80,92280.40,92350.80,68.848,1763514119999,6356012.01730,3495,36.768,3394266.78900,0
1763514120000,92350.60,92350.60,92230.50,92230.50,40.912,1763514179999,3774897.31260,2594,10.913,1006948.05160,0
1763514180000,92230.50,92256.00,92153.00,92203.60,186.613,1763514239999,17210307.95920,3800,136.324,12573475.67460,0
1763514240000,92203.50,92223.90,92186.80,92216.00,47.779,1763514299999,4405349.93580,2129,24.699,2277303.05700,0
1763514300000,92216.00,92250.00,92172.40,92226.60,69.176,1763514359999,6378347.59860,3038,48.024,4428008.92960,0
1763514360000,92226.60,92336.40,92226.60,92237.80,73.804,1763514419999,6810901.19660,4186,32.320,2982536.36580,0
1763514420000,92237.90,92354.60,92185.40,92191.40,208.062,1763514479999,19194614.66270,6485,105.491,9732917.77530,0
1763514480000,92191.40,92256.80,92191.30,92230.50,47.862,1763514539999,4414398.51580,3280,25.322,2335383.79520,0
1763514540000,92230.50,92300.00,92108.50,92226.50,391.777,1763514599999,36114329.31180,6102,57.863,5335945.94950,0
1763514600000,92226.50,92226.50,92057.80,92072.10,207.722,1763514659999,19134107.60340,6999,57.930,5335318.63570,0
1763514660000,92072.10,92098.30,91980.30,92012.50,163.603,1763514719999,15057465.85610,5822,50.360,4634986.25130,0
1763514720000,92012.60,92083.00,92012.50,92039.60,51.758,1763514779999,4763950.58620,2935,24.832,2285496.13260,0
1763514780000,92039.60,92079.70,92030.40,92076.60,54.083,1763514839999,4978447.35200,2558,25.603,2356869.87070,0
1763514840000,92076.70,92093.00,91998.20,91998.20,127.262,1763514899999,11712507.90330,4212,38.317,3526807.37840,0
