open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767398400000,89951.50,89965.10,89943.90,89965.10,79.941,1767398459999,7191096.47730,1293,42.049,3782379.18480,0
1767398460000,89965.10,89978.70,89965.00,89971.80,26.792,1767398519999,2410484.04210,655,19.613,1764589.70560,0
1767398520000,89971.90,89980.00,89971.80,89979.90,70.486,1767398579999,6342058.94320,565,62.391,5613681.08040,0
1767398580000,89980.00,89990.70,89979.90,89990.70,26.404,1767398639999,2376027.55260,470,17.927,1613188.60810,0
1767398640000,89990.70,89997.00,89990.70,89992.90,32.768,1767398699999,2948923.08840,533,21.582,1942236.96610,0
1767398700000,89992.90,90034.50,89992.80,90032.00,86.590,1767398759999,7794402.96190,1542,59.370,5344068.07340,0
1767398760000,90031.90,90045.30,90020.00,90045.20,62.518,1767398819999,5628372.22930,1057,41.845,3767273.71880,0
1767398820000,90045.20,90052.30,90020.00,90049.70,128.608,1767398879999,11579660.01130,1724,76.201,6860997.33610,0
1767398880000,90049.80,90070.50,90049.70,90060.40,72.065,1767398939999,6490153.12340,1501,42.172,3797984.58770,0
1767398940000,90060.40,90061.00,90030.60,90030.60,44.520,1767398999999,4009182.23890,947,16.002,1441004.84380,0
1767399000000,90030.70,90093.90,90030.60,90089.40,41.046,1767399059999,3696895.61800,1230,35.138,3164774.87180,0
1767399060000,90089.30,90089.40,90056.00,90056.00,17.630,1767399119999,1587992.85140,659,6.492,584769.25570,0
1767399120000,90056.10,90056.10,90055.20,90055.20,11.758,1767399179999,1058875.66000,265,4.100,369228.72600,0
1767399180000,90055.20,90055.30,89993.30,89993.30,31.706,1767399239999,2854194.56540,1325,3.594,323545.80470,0
1767399240000,89993.30,89997.90,89993.30,89997.90,26.605,1767399299999,2394286.58580,534,17.839,1605402.06900,0
1767399300000,89997.80,89997.90,89941.20,89950.80,49.778,1767399359999,4478302.23120,1582,12.847,1155588.67740,0
1767399360000,89950.90,89950.90,89936.20,89936.40,19.628,1767399419999,1765330.41310,503,3.967,356786.89010,0
1767399420000,89936.40,89936.50,89914.50,89914.60,13.189,1767399479999,1186032.69650,539,2.236,201069.20140,0
1767399480000,89914.60,89926.60,89914.50,89914.70,35.408,1767399539999,3183870.18140,550,18.435,1657621.29010,0
1767399540000,89914.70,89915.40,89914.70,89915.30,11.194,1767399599999,1006509.76860,209,5.993,538860.81810,0
1767399600000,89915.30,89915.40,89915.30,89915.40,10.497,1767399659999,943841.22900,297,3.249,292135.13460,0
1767399660000,89915.40,89933.70,89915.30,89933.60,17.542,1767399719999,1577385.62250,560,15.010,1349711.62780,0
1767399720000,89933.70,89965.90,89933.60,89965.90,23.103,1767399779999,2078187.37370,712,17.561,1579679.76210,0
1767399780000,89965.90,89972.90,89965.80,89972.90,12.845,1767399839999,1155683.57210,293,7.663,689447.58050,0
1767399840000,89972.80,90040.20,89972.80,90040.20,32.490,1767399899999,2924369.13480,1180,25.469,2292421.30300,0
1767399900000,90040.20,90053.60,90002.20,90002.20,30.357,1767399959999,2733065.65860,1207,9.334,840292.87250,0
1767399960000,90002.20,90003.20,89972.80,90003.20,27.177,1767400019999,2445509.15920,1094,16.851,1516324.28840,0
