open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1688169600000,1933.42,1935.05,1933.41,1934.96,2675.706,1688169659999,5175276.58126,2278,1868.670,3614480.94960,0
1688169660000,1934.95,1934.96,1933.22,1933.53,1373.372,1688169719999,2656203.42790,1763,330.988,640148.23265,0
1688169720000,1933.53,1935.34,1933.53,1934.43,1823.689,1688169779999,3528138.81555,2058,1072.866,2075535.04255,0
1688169780000,1934.43,1935.15,1934.21,1934.31,636.891,1688169839999,1232236.78449,1212,205.349,397298.64314,0
1688169840000,1934.32,1935.79,1934.31,1935.70,1933.728,1688169899999,3742522.05919,1225,1536.571,2973799.40751,0
1688169900000,1935.71,1935.71,1934.26,1934.43,2117.589,1688169959999,4097627.87392,1691,377.416,730376.23994,0
1688169960000,1934.44,1935.84,1934.24,1935.84,801.695,1688170019999,1551414.15456,1096,561.274,1086209.44614,0
1688170020000,1935.83,1936.79,1935.20,1936.78,1202.607,1688170079999,2328295.39593,1499,972.377,1882615.04371,0
1688170080000,1936.79,1936.79,1934.80,1934.80,1014.960,1688170139999,1964809.97937,1321,239.633,463908.25002,0
1688170140000,1934.81,1936.89,1934.81,1936.79,1601.174,1688170199999,3100343.70486,1898,1182.332,2289429.46167,0
1688170200000,1936.79,1937.36,1936.35,1937.36,1801.978,1688170259999,3490255.95647,1843,1075.661,2083541.67509,0
1688170260000,1937.35,1938.28,1937.00,1937.00,1729.592,1688170319999,3351531.54894,2174,963.421,1866893.93551,0
1688170320000,1937.00,1938.28,1935.78,1935.78,1618.837,1688170379999,3135670.58667,1934,480.713,931413.92890,0
1688170380000,1935.78,1935.79,1930.01,1930.04,7801.678,1688170439999,15072783.26854,5305,1728.748,3339016.99597,0
1688170440000,1930.05,1932.86,1929.41,1932.85,4197.267,1688170499999,8103158.61743,3785,2637.408,5092458.83842,0
1688170500000,1932.86,1934.49,1931.81,1934.49,2247.283,1688170559999,4343412.35832,2211,1041.164,2012523.02553,0
1688170560000,1934.50,1934.80,1933.56,1933.56,1253.965,1688170619999,2425525.54015,1636,300.874,582009.00749,0
1688170620000,1933.56,1933.93,1932.46,1933.08,988.590,1688170679999,1911056.20986,1665,494.024,954983.54368,0
1688170680000,1933.07,1933.58,1931.95,1931.96,750.603,1688170739999,1450624.40984,1379,296.609,573248.68990,0
1688170740000,1931.95,1933.79,1931.95,1933.37,979.799,1688170799999,1893849.88523,1215,568.901,1099482.46999,0
1688170800000,1933.36,1933.88,1933.21,1933.22,438.801,1688170859999,848401.37151,762,179.271,346618.17697,0
1688170860000,1933.23,1933.81,1932.37,1933.80,977.028,1688170919999,1888435.39009,1172,360.662,697072.59351,0
1688170920000,1933.80,1935.70,1933.01,1934.85,1742.740,1688170979999,3371896.04371,1672,971.287,1879093.67292,0
1688170980000,1934.85,1935.51,1934.66,1934.96,803.866,1688171039999,1555654.08352,1038,364.174,704786.83246,0
