open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,3648.80,3649.21,3644.30,3646.00,4116.649,1711929659999,15011592.94060,5244,1273.727,4644637.38389,0
1711929660000,3646.00,3646.91,3644.30,3644.31,2511.422,1711929719999,9155253.11267,3377,1280.846,4669323.66743,0
1711929720000,3644.30,3644.97,3641.42,3642.92,2050.284,1711929779999,7469466.03361,3538,906.294,3302017.73968,0
1711929780000,3642.92,3646.58,3640.93,3646.58,1165.758,1711929839999,4246994.56005,2638,660.729,2407233.50553,0
1711929840000,3646.57,3648.08,3645.01,3647.41,1056.227,1711929899999,3851902.00411,2042,416.400,1518677.23510,0
1711929900000,3647.42,3649.67,3646.82,3647.76,1251.710,1711929959999,4566489.80253,1785,365.107,1332177.31239,0
1711929960000,3647.77,3647.77,3642.63,3643.74,1034.713,1711930019999,3771510.44947,2440,410.749,1497041.49165,0
1711930020000,3643.73,3646.37,3643.29,3643.38,1891.767,1711930079999,6894352.78222,2359,1231.228,4487239.53466,0
1711930080000,3643.39,3643.39,3641.65,3642.51,556.597,1711930139999,2027308.69032,1188,219.224,798448.79221,0
1711930140000,3642.51,3645.07,3642.03,3644.99,550.730,1711930199999,2007113.97868,1399,247.455,901746.68391,0
1711930200000,3645.00,3645.00,3641.50,3641.50,504.509,1711930259999,1838043.77299,1400,136.207,496209.98169,0
1711930260000,3641.50,3642.52,3641.11,3642.03,555.678,1711930319999,2023601.90052,1266,253.400,922804.78716,0
1711930320000,3642.03,3642.34,3640.88,3640.88,498.542,1711930379999,1815394.66661,1187,156.318,569218.49903,0
1711930380000,3640.89,3641.23,3640.26,3640.26,1036.975,1711930439999,3775288.69320,1579,295.688,1076530.06604,0
1711930440000,3640.27,3640.48,3639.54,3639.55,1227.509,1711930499999,4468348.83424,1525,252.898,920596.32793,0
1711930500000,3639.55,3640.32,3635.23,3638.35,3783.473,1711930559999,13761998.86384,4716,1264.513,4600626.59742,0
1711930560000,3638.35,3639.99,3637.18,3639.13,1188.055,1711930619999,4322696.95181,1860,441.833,1607752.99488,0
