open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1771459200000,1954.77,1954.92,1953.18,1953.25,1934.787,1771459259999,3780592.94313,3389,977.855,1910792.48004,0
1771459260000,1953.26,1953.36,1952.03,1952.04,698.475,1771459319999,1364094.88346,1919,123.318,240849.11064,0
1771459320000,1952.04,1953.31,1951.82,1953.14,2114.905,1771459379999,4129132.29430,3806,1173.326,2290851.55006,0
1771459380000,1953.14,1953.27,1952.15,1953.25,571.642,1771459439999,1116367.69340,1828,332.158,648663.52541,0
1771459440000,1953.25,1954.35,1952.98,1953.63,906.943,1771459499999,1771842.32573,2197,355.491,694415.68956,0
1771459500000,1953.62,1954.99,1953.44,1954.38,759.187,1771459559999,1483738.12340,2342,479.650,937433.77721,0
1771459560000,1954.38,1954.38,1953.17,1954.29,647.285,1771459619999,1264651.17698,2148,322.909,630888.98738,0
1771459620000,1954.29,1956.60,1954.28,1956.55,1932.796,1771459679999,3779533.73002,3994,1350.206,2640367.17649,0
1771459680000,1956.55,1957.80,1956.20,1957.52,2582.850,1771459739999,5054990.56581,3504,2009.595,3932998.61217,0
1771459740000,1957.52,1957.70,1955.91,1956.84,1545.454,1771459799999,3024528.42268,3611,872.500,1707417.36414,0
1771459800000,1956.85,1957.05,1956.10,1956.32,1114.416,1771459859999,2180343.74490,2106,576.668,1128214.17210,0
1771459860000,1956.32,1957.39,1956.00,1956.72,1337.432,1771459919999,2616767.58905,2526,948.066,1855029.61765,0
1771459920000,1956.71,1956.71,1954.77,1954.77,907.891,1771459979999,1775392.87801,2098,323.926,633406.57647,0
1771459980000,1954.77,1955.08,1952.52,1952.70,1397.320,1771460039999,2730385.83059,2921,634.114,1238951.87409,0
1771460040000,1952.69,1953.27,1952.52,1953.23,715.209,1771460099999,1396837.45208,1409,363.019,708975.78402,0
1771460100000,1953.23,1955.41,1953.23,1955.05,928.310,1771460159999,1814471.47680,2556,547.651,1070349.69939,0
1771460160000,1955.05,1955.54,1954.37,1955.17,627.804,1771460219999,1227392.76834,2385,366.079,715714.81042,0
